3212	3
3213	3
3214	5
3215	13
3216	17
3217	3
3218	4
3219	7
3220	3
3221	11
3222	15
3223	9
3224	38
3225	9
3226	3
3227	24
3228	14
3229	19
3230	11
3231	13
3232	13
3233	24
3234	29
3235	15
3236	18
3237	19
3238	13
3239	23
3240	22
3241	26
3242	28
3243	17
3244	18
3245	14
3246	17
3247	13
3248	13
3249	20
3250	16
3251	37
3252	33
3253	18
3254	19
3255	11
3256	17
3257	32
3258	28
3259	9
3260	13
3261	20
3262	15
3263	13
3264	25
3265	14
3266	7
3267	7
3268	9
3269	19
3270	10
3271	10
3272	31
3273	7
3274	27
3275	8
3276	24
3277	16
3278	3
3279	14
3280	55
3281	16
3282	45
3283	57
3284	19
3285	17
3286	53
3287	83
3288	22
3289	32
3290	12
3291	45
3292	16
3293	10
3294	30
3295	41
3296	22
3297	47
3298	73
3299	4
3300	43
3301	50
3302	14
3303	27
3304	10
3305	52
3306	8
3307	8
3308	20
3309	34
3310	35
3311	30
3312	14
3313	19
3314	21
3315	22
3316	42
3317	31
3318	21
3319	17
3320	61
3321	27
3322	36
3323	23
3324	18
3325	32
3326	59
3327	56
3328	43
3329	27
3330	23
3331	20
3332	64
3333	19
3334	15
3335	56
3336	36
3337	12
3338	44
3339	42
3340	10
3341	17
3342	10
3343	27
3344	35
3345	18
3346	15
3347	53
3348	19
3349	25
3350	11
3351	24
3352	29
3353	26
3354	11
3355	6
3356	31
3357	27
3358	27
3359	23
3360	16
3361	17
3362	30
3363	11
3364	22
3365	68
3366	17
3367	33
3368	51
3369	34
3370	25
3371	41
3372	14
3373	11
3374	25
3375	27
3376	43
3377	55
3378	8
3379	29
3380	28
3381	11
3382	43
3383	22
3384	14
3385	11
3386	23
3387	21
3388	20
3389	33
3390	9
3391	11
3392	14
3393	12
3394	18
3395	26
3396	24
3397	10
3398	11
3399	14
3400	16
3401	32
3402	26
3403	22
3404	17
3405	14
3406	17
3407	29
3408	18
3409	16
3410	23
3411	15
3412	11
3413	22
3414	17
3415	22
3416	18
3417	25
3418	34
3419	21
3420	5
3421	24
3422	26
3423	22
3424	25
3425	18
3426	25
3427	11
3428	21
3429	11
3430	22
3431	19
3432	10
3433	22
3434	19
3435	17
3436	25
3437	24
3438	10
3446	13
3447	39
3448	17
3449	50
3450	37
3451	29
3452	15
3453	17
3454	23
3455	14
3456	10
3457	20
3458	34
3459	13
3460	11
3461	13
3462	6
3463	9
3464	12
3465	19
3466	13
3467	27
3468	10
3469	21
3470	18
3471	10
3472	21
3473	21
3474	24
3475	25
3476	17
3477	24
3478	16
3479	14
3480	14
3481	19
3482	10
3483	9
3484	22
3485	8
3486	14
3487	12
3488	6
3489	23
3490	7
3491	18
3492	13
3493	15
3494	20
3495	15
3496	8
3497	10
3498	7
3499	7
3500	9
3501	18
3502	8
3503	4
3504	19
3505	28
3506	31
3507	22
3508	8
3509	25
3510	10
3511	11
3512	11
3513	8
3514	3
3515	19
3516	18
3517	23
3518	7
3519	8
3520	8
3521	6
3522	13
3523	6
3524	13
3525	11
3526	3
3527	12
3528	21
3529	11
3530	26
3531	29
3532	19
3533	29
3534	35
3535	20
3536	31
3537	18
3538	39
3539	29
3540	36
3541	30
3542	21
3543	14
3544	25
3545	11
3546	20
3547	39
3548	10
3549	34
3550	10
3551	20
3552	31
3553	27
3554	32
3555	13
3556	26
3557	35
3558	34
3559	27
3560	20
3561	55
3562	19
3563	21
3564	13
3565	50
3566	12
3567	24
3568	24
3569	31
3570	41
3571	20
3572	29
3573	11
3574	19
3575	19
3576	19
3577	28
3578	10
3579	18
3580	17
3581	22
3582	22
3583	17
3584	30
3585	27
3586	26
3587	27
3588	23
3589	22
3590	25
3591	25
3592	55
3593	42
3594	42
3595	36
3596	28
3597	37
3598	35
3599	19
3600	23
3601	3
3602	14
3603	21
3604	18
3605	23
3606	13
3607	13
3608	18
3609	8
3610	26
3611	52
3612	13
3613	32
3614	19
3615	25
3616	15
3617	29
3618	19
3619	26
3620	22
3621	14
3622	21
3623	15
3624	22
3625	22
3626	19
3627	19
3628	18
3629	22
3630	5
3631	24
3632	44
3633	20
3634	38
3635	23
3636	23
3637	28
3638	31
3639	22
3640	38
3641	15
3642	20
3643	20
3644	33
3645	4
3646	31
3647	38
3648	28
3649	19
3650	34
3651	20
3652	20
3653	8
3654	22
3655	40
3656	40
3657	18
3658	13
3659	23
3660	25
3661	25
3662	19
3663	29
3664	24
3665	18
3666	14
3667	13
3668	15
3669	12
3670	9
3671	14
3672	18
3673	15
3674	33
3675	13
3676	24
3677	14
3678	9
3679	24
3680	13
3681	17
3682	8
3683	6
3684	2
3685	4
3686	5
3687	10
3688	13
3689	24
3690	11
3691	13
3692	8
3693	14
3694	24
3695	20
3696	9
3697	22
3698	18
3699	17
3700	18
3701	21
3702	27
3703	51
3704	12
3705	10
3706	7
3707	8
3708	25
3709	7
3710	20
3711	19
3712	29
3713	48
3714	18
3715	32
3716	12
3717	53
3718	13
3719	19
3720	11
3721	21
3722	33
3723	23
3724	14
3725	24
3726	16
3727	30
3728	16
3729	29
3730	8
3731	24
3732	18
3733	18
3734	21
3735	18
3736	30
3737	6
3738	10
3739	22
3740	15
3741	14
3742	13
3743	11
3744	10
3745	12
3746	9
3747	16
3748	23
3749	29
3750	13
3751	62
3752	5
3753	22
3755	49
3756	55
3757	47
3758	49
3759	36
3760	65
3761	26
3762	5
3763	20
3764	22
3765	24
3766	31
3767	20
3768	23
3769	37
3770	7
3771	57
3772	25
3773	7
3774	48
3775	41
3776	57
3777	40
3778	38
3779	22
3780	33
3781	47
3782	13
3783	61
3784	39
3785	13
3786	39
3787	47
3788	25
3789	23
3790	20
3791	14
3792	36
3793	13
3794	42
3795	12
3796	31
3797	20
3798	18
3799	23
3800	38
3801	12
3802	45
3803	31
3804	38
3805	31
3806	17
3807	22
3808	22
3809	33
3810	24
3811	26
3812	21
3813	21
3814	12
3815	18
3816	12
3817	10
3818	37
3819	22
3820	27
3821	9
3822	9
3823	17
3824	12
3825	39
3826	44
3827	8
3828	41
3829	21
3830	7
3831	23
3832	39
3833	41
3834	50
3835	47
3836	14
3837	20
3838	21
3839	25
3840	6
3841	30
3842	14
3843	22
3844	29
3845	25
3846	52
3847	33
3848	22
3849	41
3850	8
3851	50
3852	38
3853	21
3854	36
3855	38
3856	10
3857	8
3858	14
3859	12
3860	39
3861	16
3862	42
3863	22
3864	13
3865	12
3866	9
3867	7
3868	7
3869	4
3870	2
3871	2
3872	14
3873	29
3874	23
3875	28
3876	16
3877	37
3878	11
3879	32
3880	13
3881	38
3882	24
3883	30
3884	7
3885	7
3886	15
3887	19
3888	25
3889	20
3890	9
3891	8
3892	13
3893	6
3894	22
3895	33
3896	18
3897	22
3898	13
3899	19
3900	26
3901	13
3902	16
3903	11
3904	15
3905	26
3906	24
3907	12
3908	25
3909	10
3910	8
3911	14
3912	43
3913	13
3914	16
3915	13
3916	29
3917	18
3918	23
3919	19
3920	23
3921	25
3922	17
3923	10
3924	10
3925	10
3926	20
3927	18
3928	22
3929	1
3930	22
3931	15
3932	12
3933	18
3934	8
3935	15
3936	17
3937	22
3938	20
3939	13
3940	15
3941	14
3943	15
3944	17
3945	36
3946	22
3947	20
3948	49
3949	8
3950	30
3951	24
3952	38
3953	12
3954	8
3955	30
3956	19
3957	16
3958	18
3959	32
3960	23
3961	12
3962	9
3963	21
3964	23
3965	15
3966	19
3967	24
3968	21
3969	6
3970	5
3971	21
3972	9
3973	9
3974	8
3975	10
3976	10
3977	13
3978	28
3979	23
3980	8
3981	19
3982	18
3983	15
3984	18
3985	24
3986	21
3987	13
3988	29
3989	18
3990	18
3991	10
3992	32
3993	17
3994	27
3995	17
3996	45
3997	31
3998	39
3999	40
4000	46
4001	22
4002	10
4003	17
4004	22
4005	21
4006	22
4007	31
4008	32
4009	50
4010	23
4011	25
4012	29
4013	35
4014	22
4015	19
4016	20
4017	30
4018	14
4019	43
4020	36
4021	33
4022	19
4023	18
4024	29
4025	31
4026	11
4027	26
4028	15
4029	36
4030	36
4031	36
4032	50
4033	38
4034	38
4035	36
4036	24
4037	29
4038	33
4039	28
4040	42
4041	18
4042	28
4043	17
4044	23
4045	45
4046	27
4047	40
4048	29
4049	15
4050	41
4051	52
4052	24
4053	19
4054	38
4055	21
4056	33
4057	23
4058	32
4059	40
4060	8
4061	23
4062	30
4063	28
4064	19
4065	18
4066	28
4067	17
4068	7
4069	27
4070	13
4071	24
4072	42
4073	29
4074	47
4075	28
4076	36
4077	14
4078	15
4079	9
4080	15
4081	50
4082	34
4083	27
4084	31
4085	27
4086	16
4087	11
4088	30
4089	19
4090	23
4091	17
4092	8
4093	9
4094	11
4095	21
4096	8
4097	22
4098	34
4099	22
4100	10
4101	7
4102	28
4103	28
4104	10
4105	26
4106	16
4107	38
4108	37
4109	38
4110	23
4111	26
4112	24
4113	35
4114	21
4115	20
4116	28
4117	20
4118	12
4119	20
4120	26
4121	17
4122	13
4123	18
4124	26
4125	12
4126	22
4127	29
4128	17
4129	7
4130	10
4131	19
4132	13
4133	15
4134	16
4135	17
4136	34
4137	22
4138	13
4139	14
4140	6
4141	23
4142	12
4143	19
4144	28
4145	19
4146	43
4147	10
4148	26
4149	18
4150	13
4151	14
4152	36
4153	7
4154	10
4155	20
4156	34
4157	11
4158	19
4159	6
4160	15
4161	40
4162	18
4163	19
4164	24
4165	15
4166	36
4167	16
4168	20
4169	32
4170	25
4171	18
4172	31
4173	11
4174	20
4175	15
4176	21
4177	22
4178	29
4179	24
4180	27
4181	20
4182	15
4183	19
4184	35
4185	12
4186	17
4187	15
4188	34
4189	19
4190	27
4191	13
4192	19
4193	20
4194	24
4195	29
4196	24
4197	11
4198	13
4199	22
4200	17
4201	23
4202	18
4203	16
4204	38
4205	18
4206	12
4207	57
4208	29
4209	40
4210	30
4211	12
4212	47
4213	26
4214	28
4215	44
4216	49
4217	33
4218	23
4219	24
4220	23
4221	20
4222	58
4223	11
4224	32
4225	15
4226	15
4227	33
4228	9
4229	13
4230	36
4231	23
4232	13
4233	17
4234	21
4235	8
4236	28
4237	14
4238	33
4239	13
4240	14
4241	21
4242	41
4243	31
4244	14
4245	11
4246	39
4247	21
4248	43
4249	24
4250	55
4251	29
4252	46
4253	38
4254	19
4255	27
4256	28
4257	27
4258	31
4259	49
4260	29
4261	16
4262	11
4263	32
4264	26
4265	29
4266	44
4267	33
4268	41
4269	36
4270	42
4271	50
4272	43
4273	48
4274	54
4275	27
4276	13
4277	9
4278	43
4279	46
4280	33
4281	8
4282	23
4283	31
4284	29
4285	26
4286	35
4287	49
4288	13
4289	34
4290	10
4291	9
4292	12
4293	35
4294	42
4295	26
4296	47
4297	61
4298	54
4299	29
4300	30
4301	23
4302	24
4303	13
4304	14
4305	28
4306	22
4307	16
4308	24
4309	14
4310	22
4311	22
4312	27
4313	40
4314	24
4315	11
4316	46
4317	22
4318	30
4319	14
4320	17
4321	23
4322	19
4323	20
4324	15
4325	36
4326	14
4327	25
4328	25
4329	20
4330	9
4331	23
4332	21
4333	22
4334	26
4335	27
4336	19
4337	26
4338	20
4339	42
4340	13
4341	25
4342	22
4343	5
4344	58
4345	6
4346	16
4347	50
4348	33
4349	42
4350	44
4351	25
4352	28
4353	32
4354	36
4355	27
4356	32
4357	9
4358	16
4359	22
4360	26
4361	41
4362	5
4363	3
4364	8
4365	5
4366	17
4367	13
4368	9
4369	14
4370	19
4371	9
4372	26
4373	20
4374	32
4375	41
4376	18
4377	21
4378	22
4379	22
4380	22
4381	44
4382	29
4383	37
4384	37
4385	55
4386	49
4387	32
4388	19
4389	14
4390	30
4391	22
4392	15
4393	6
4394	28
4395	12
4396	13
4397	14
4398	13
4399	28
4400	19
4401	29
4402	32
4403	6
4404	12
4405	32
4406	35
4407	35
4408	26
4409	34
4410	18
4411	14
4412	30
4413	20
4414	21
4415	24
4416	33
4417	10
4418	9
4419	31
4420	16
4421	13
4422	17
4423	20
4424	39
4425	31
4426	12
4427	20
4428	18
4429	17
4430	23
4431	29
4432	12
4433	18
4434	15
4435	8
4436	33
4437	12
4438	25
4439	17
4440	13
4441	16
4442	17
4443	25
4444	13
4445	10
4446	3
4447	12
4448	10
4449	21
4450	14
4451	9
4452	9
4453	4
4454	15
4455	13
4456	22
4457	12
4458	44
4459	21
4460	22
4461	61
4462	5
4463	17
4464	20
4465	7
4466	46
4467	49
4468	48
4469	19
4470	33
4471	6
4472	32
4473	19
4474	41
4475	38
4476	21
4477	20
4478	31
4479	17
4480	20
4481	13
4482	6
4483	30
4484	10
4485	26
4486	31
4487	21
4488	35
4489	39
4490	27
4491	31
4492	23
4493	16
4494	37
4495	15
4496	21
4497	6
4498	7
4499	3
4500	13
4501	7
4502	13
4503	18
4504	13
4505	41
4506	13
4507	14
4508	12
4509	8
4510	11
4511	24
4512	20
4513	6
4514	13
4515	21
4516	25
4517	35
4518	35
4519	14
4520	21
4521	25
4522	9
4523	12
4524	23
4525	22
4526	12
4527	19
4528	21
4529	42
4530	51
4531	42
4532	46
4533	57
4534	39
4535	48
4536	44
4537	37
4538	15
4539	37
4540	49
4541	21
4542	16
4543	14
4544	27
4545	13
4546	32
4547	24
4548	13
4549	47
4550	25
4551	11
4552	28
4553	30
4554	26
4555	36
4556	34
4557	40
4558	41
4559	29
4560	31
4561	26
4562	28
4563	11
4564	14
4565	19
4566	6
4567	35
4568	27
4569	51
4570	29
4571	16
4572	31
4573	19
4574	28
4575	55
4576	84
4577	13
4578	29
4579	19
4580	20
4581	27
4582	23
4583	33
4584	9
4585	23
4586	19
4587	52
4588	15
4589	32
4590	15
4591	21
4592	52
4593	27
4594	30
4595	17
4596	9
4597	53
4598	17
4599	23
4600	9
4601	30
4602	23
4603	9
4604	4
4605	24
4606	25
4607	11
4608	23
4609	24
4610	29
4611	27
4612	40
4613	16
4614	16
4615	15
4616	7
4617	26
4618	30
4619	14
4620	30
4621	11
4622	24
4623	23
4624	20
4625	25
4626	17
4628	19
4629	22
4630	25
4631	18
4632	53
4633	38
4634	31
4635	14
4636	13
4637	30
4638	28
4639	36
4640	25
4641	14
4642	23
4643	22
4644	52
4645	27
4646	11
4647	10
4648	30
4649	13
4650	15
4651	27
4652	22
4653	36
4654	30
4655	17
4656	11
4657	18
4658	21
4659	20
4660	22
4661	19
4662	33
4663	16
4664	14
4665	49
4666	14
4667	9
4668	38
4669	28
4670	19
4671	32
4672	22
4673	26
4674	15
4675	21
4676	9
4677	22
4678	19
4679	38
4680	19
4681	15
4682	17
4683	45
4684	16
4685	18
4686	21
4687	36
4688	16
4689	20
4690	10
4691	27
4692	19
4693	15
4694	25
4695	27
4696	31
4697	26
4698	30
4699	11
4700	14
4701	29
4702	30
4703	29
4704	7
4705	13
4706	16
4707	29
4708	17
4709	7
4710	14
4711	24
4712	11
4713	20
4714	13
4715	18
4716	22
4717	29
4718	33
4719	22
4720	21
4721	28
4722	20
4723	15
4724	16
4725	26
4726	20
4727	19
4728	10
4729	14
4730	16
4731	15
4732	20
4733	18
4734	14
4735	19
4736	10
4737	12
4738	10
4739	21
4740	19
4741	5
4742	22
4743	20
4744	40
4745	11
4746	20
4747	10
4748	19
4749	11
4750	26
4751	35
4752	31
4753	11
4754	19
4755	29
4756	27
4757	13
4758	24
4759	22
4760	13
4761	14
4762	14
4763	29
4764	42
4765	19
4766	82
4768	71
4769	9
4770	23
4771	48
4772	13
4773	26
4774	10
4775	19
4776	15
4777	32
4778	29
4779	18
4780	25
4781	21
4782	17
4783	20
4784	16
4785	30
4786	22
4787	17
4788	21
4789	31
4790	15
4791	14
4792	18
4793	19
4794	17
4795	6
4796	6
4797	9
4798	18
4799	36
4800	18
4801	36
4802	26
4803	29
4804	9
4805	38
4806	16
4807	14
4808	31
4809	12
4810	21
4811	29
4812	35
4813	12
4814	23
4815	15
4816	52
4817	18
4818	27
4819	15
4820	31
4821	20
4822	40
4823	25
4824	50
4825	27
4826	25
4827	20
4828	20
4829	35
4830	29
4831	13
4832	23
4833	25
4834	8
4835	25
4836	14
4837	7
4838	19
4839	10
4840	22
4841	21
4842	31
4843	25
4844	22
4845	20
4846	14
4847	32
4848	25
4849	19
4850	18
4851	20
4852	15
4853	22
4854	21
4855	20
4856	19
4857	33
4858	54
4859	36
4860	23
4861	21
4862	14
4863	13
4864	30
4865	27
4866	23
4867	29
4868	21
4869	57
4870	13
4871	30
4872	10
4873	28
4874	19
4875	11
4876	12
4877	11
4878	37
4879	20
4880	63
4881	20
4882	25
4883	30
4884	23
4885	35
4886	16
4887	28
4888	26
4889	13
4890	13
4891	24
4892	9
4893	17
4894	28
4895	19
4896	12
4897	18
4898	21
4899	37
4900	19
4901	29
4902	20
4903	13
4904	19
4905	20
4906	26
4907	16
4908	18
4909	20
4910	28
4911	19
4912	10
4913	22
4914	19
4915	12
4916	20
4917	18
4918	24
4919	15
4920	10
4921	20
4922	22
4923	13
4924	23
4925	11
4926	19
4927	19
4928	17
4929	28
4930	25
4931	23
4932	18
4933	13
4934	15
4935	15
4936	16
4937	14
4938	38
4939	18
4940	20
4941	20
4942	6
4943	30
4945	21
4946	19
4947	24
4948	10
4949	25
4950	23
4951	23
4952	28
4953	18
4954	25
4955	26
4956	21
4957	20
4958	18
4959	26
4960	22
4961	15
4962	14
4963	28
4964	19
4965	11
4966	32
4967	23
4968	22
4969	15
4970	27
4971	21
4972	20
4973	12
4974	28
4975	19
4976	18
4977	15
4978	14
4979	9
4980	22
4981	24
4982	24
4983	14
4984	15
4985	19
4986	15
4987	22
4988	17
4989	9
4990	22
4991	25
4992	37
4993	22
4994	33
4995	34
4996	15
4997	6
4998	18
4999	26
5000	15
5001	12
5002	31
5003	6
5004	17
5005	27
5006	30
5007	16
5008	24
5009	25
5010	20
5011	22
5012	13
5013	15
5014	15
5015	27
5016	19
5017	25
5018	16
5019	18
5020	29
5021	16
5022	14
5023	26
5024	20
5025	22
5026	25
5027	12
5028	14
5029	23
5030	28
5031	34
5032	30
5033	29
5034	13
5035	25
5036	13
5037	35
5038	13
5039	9
5040	19
5041	8
5042	17
5046	11
5047	15
5049	16
5050	25
5051	29
5052	11
5053	14
5054	13
5055	17
5056	17
5057	11
5058	22
5059	27
5060	25
5061	15
5062	13
5063	43
5064	24
5065	6
5066	25
5067	10
5068	8
5069	14
5070	17
5071	20
5072	16
5073	15
5074	13
5075	15
5076	12
5077	17
5078	20
5079	24
5080	25
5081	16
5082	39
5083	16
5084	7
5085	30
5086	24
5087	30
5088	8
5089	26
5090	14
5091	24
5092	17
5093	29
5094	13
5095	30
5096	13
5097	18
5098	25
5099	13
5100	5
5101	20
5102	29
5103	9
5104	14
5105	20
5106	10
5107	20
5108	46
5109	5
5110	17
5111	4
5112	22
5113	30
5114	4
5115	11
5116	28
5118	21
5119	23
5120	4
5121	21
5122	12
5123	15
5124	17
5125	17
5126	4
5127	15
5128	27
5129	25
5130	6
5131	8
5132	6
5133	30
5134	14
5135	5
5136	11
5137	26
5138	4
5139	10
5140	45
5141	27
5142	10
5143	32
5144	24
5145	12
5146	41
5148	46
5149	44
5150	23
5151	38
5152	20
5153	16
5154	38
5155	12
5156	25
5157	50
5158	34
5159	27
5160	51
5161	34
5162	11
5163	15
5164	28
5165	21
5166	21
5167	17
5168	28
5169	10
5170	14
5171	6
5172	6
5173	3
5174	8
5175	17
5176	10
5177	31
5178	21
5179	20
5180	15
5181	15
5182	13
5183	7
5184	10
5185	16
5186	11
5187	35
5188	15
5189	21
5190	14
5191	25
5192	4
5193	28
5194	11
5195	12
5196	19
5197	18
5198	14
5199	18
5200	18
5201	14
5202	33
5203	42
5204	12
5205	21
5206	17
5207	15
5208	27
5209	14
5210	29
5211	24
5212	24
5213	8
5214	27
5215	13
5216	17
5217	27
5218	15
5219	21
5220	27
5221	25
5222	16
5223	28
5224	23
5225	23
5226	13
5227	17
5228	20
5229	13
5230	8
5231	16
5232	28
5233	7
5234	22
5235	8
5236	11
5237	40
5238	32
5239	35
5240	13
5241	20
5242	19
5243	31
5244	33
5245	16
5246	19
5247	23
5248	31
5249	8
5250	20
5251	28
5252	17
5253	21
5254	4
5255	11
5256	21
5257	33
5258	21
5259	23
5260	26
5261	14
5262	22
5263	29
5264	19
5265	13
5266	35
5267	8
5268	9
5269	23
5270	25
5271	15
5272	23
5273	8
5274	27
5276	25
5277	8
5278	12
5279	10
5280	12
5281	43
5282	4
5283	14
5284	19
5285	6
5286	34
5287	24
5288	11
5289	46
5290	19
5291	21
5292	19
5293	12
5294	26
5295	26
5296	13
5297	12
5298	21
5299	29
5300	7
5301	10
5302	9
5303	10
5304	22
5305	19
5306	31
5307	14
5308	12
5309	24
5310	12
5311	16
5312	12
5313	12
5314	39
5315	7
5316	12
5317	15
5318	7
5319	34
5320	12
5321	11
5322	11
5323	16
5324	10
5325	30
5326	27
5327	16
5328	25
5329	39
5330	23
5331	12
5332	32
5333	23
5334	21
5335	13
5336	20
5337	14
5338	36
5339	18
5340	19
5341	26
5342	28
5343	23
5344	24
5345	28
5346	17
5347	19
5348	13
5349	13
5350	37
5351	17
5352	18
5353	30
5354	34
5355	32
5356	24
5357	19
5358	36
5359	27
5360	12
5361	19
5362	36
5363	29
5364	31
5365	15
5366	33
5367	22
5368	17
5369	33
5370	11
5371	36
5372	31
5373	29
5374	20
5375	21
5376	31
5377	15
5378	20
5379	24
5380	5
5381	36
5382	19
5383	23
5384	12
5385	18
5386	9
5387	37
5388	12
5389	32
5390	13
5391	35
5392	20
5393	13
5394	21
5395	21
5396	12
5397	11
5398	15
5399	17
5400	24
5401	12
5402	28
